year,state,state_abb,division,region,total_pop,male_pop,female_pop,med_age,predominant_education,bachelor_degree,med_income,unemployed,below_poverty,food_stamps,gini_index,health_insurance,no_health_insurance,employer_health_insurance,medicare,medicaid,housing_units,med_home_value,med_gross_rent,med_year_built,household_size,occupied_housing,renter_occupied,owner_occupied,mortgaged_housing,predominant_heat,gas_heat,electric_heat,no_heat
2011,Virginia,VA,South Atlantic,South,8096604,3978779,4117825,37.6,bachelor's degree or higher,1903494,61882,315567,905914,287378,0.4632,787362,7099802,485123,1137318,857515,3387801,243100,1062,1980,2.707,0.882770268973886,0.32670322505141025,0.6732967749485897,0.4244933512918852,electricity,0.3394466085967933,0.5164482637553709,0.002719810074732918
2011,Washington,WA,Pacific,West,6830038,3408061,3421977,37.3,some college or associate's degree,1461004,56835,359745,929258,382422,0.4449,593764,6123058,358775,962221,1073710,2907605,256300,930,1980,2.594,0.9054259433451243,0.3718381795176746,0.6281618204823254,0.40773867151831145,electricity,0.35452577488366155,0.5348749402211712,0.002591713733195929
2011,West Virginia,WV,South Atlantic,South,1855364,914474,940890,41.4,high school graduate (includes equivalency),239041,38482,72809,334885,117950,0.4721,170178,1656307,94656,374683,360577,881821,99300,599,1973,2.523,0.8339651698020346,0.2774187933772817,0.7225812066227183,0.2974571936935047,electricity,0.41391853229771775,0.42401088919348173,0.0015256837021082174
2011,Wisconsin,WI,East North Central,North Central,5711767,2835132,2876635,38.7,high school graduate (includes equivalency),1014313,50395,250654,725797,289996,0.437,534830,5099233,340335,868134,1033384,2634806,166700,739,1971,2.51,0.8635747755242701,0.321464107531494,0.678535892468506,0.39178558117751366,utility gas,0.6525799085152539,0.1465557856542636,0.0033190468991171475
2011,Wyoming,WY,Mountain,West,568158,289416,278742,36.8,some college or associate's degree,92848,56322,15553,62629,13161,0.4081,43644,515188,27801,80184,64256,265554,179900,759,1977,2.553,0.8380178796026421,0.2935036106030853,0.7064963893969147,0.36471301505531833,utility gas,0.5865264066073812,0.23035962235832821,1.258206426738684e-4
2012,Alabama,AL,East South Central,South,4822023,2336291,2485732,38.2,high school graduate (includes equivalency),747159,41574,222017,892564,309540,0.4726,559386,4182312,368943,865333,923834,2189567,123200,689,1981,2.613,0.8427095402881026,0.3124938691252671,0.6875061308747329,0.3379394190723554,electricity,0.28272315435605083,0.6272769594546624,0.002378643907414443
2012,Alaska,AK,Pacific,West,731449,381094,350355,33.8,some college or associate's degree,130124,67712,29864,72400,28724,0.4232,55517,653429,33705,70075,113530,307628,245100,1120,1983,2.907,0.8180367196744119,0.36647579385736595,0.633524206142634,0.3378691146449608,utility gas,0.48280356525505563,0.11734107951090995,0.002423991957115211
2012,Arizona,AZ,Mountain,West,6553255,3260687,3292568,36.6,some college or associate's degree,1170586,47826,300531,1194506,345920,0.4608,752055,5691599,559663,1056921,1253907,2871486,151500,888,1989,2.739,0.8330766717998973,0.3743541423512061,0.6256458576487939,0.34500603520267903,electricity,0.34239275836814137,0.5943963801873448,0.010885941121192157
2012,Arkansas,AR,West South Central,South,2949131,1449265,1499866,37.6,high school graduate (includes equivalency),409109,40112,115297,568065,176758,0.4632,276749,2619548,181071,533486,603125,1328225,107600,640,1982,2.578,0.8611936983568296,0.3375739492367503,0.6624260507632497,0.3288765081217414,electricity,0.4001271135690675,0.4766680159005612,0.0014984364331617796
2012,California,CA,Pacific,West,38041430,18917773,19123657,35.5,bachelor's degree or higher,7660529,58328,2151166,6325319,1140716,0.4822,3453368,34070906,2438031,4957813,7491378,13708197,349400,1200,1974,3.031,0.9157045233592719,0.45973060048318054,0.5402693995168195,0.36573693827131315,utility gas,0.6556479910469958,0.2628050569050794,0.027160383083805837
2012,Colorado,CO,Mountain,West,5187582,2601370,2586212,36.2,bachelor's degree or higher,1291006,56765,216624,694842,186217,0.4579,550050,4544716,408575,664803,740982,2230536,234900,934,1981,2.599,0.8948916314284997,0.3596685116087066,0.6403314883912934,0.4236824691464294,utility gas,0.7197773845642076,0.20120405513183787,0.0026797415745197606
2012,Connecticut,CT,New England,Northeast,3590347,1749806,1840541,40.4,bachelor's degree or higher,911137,67276,189561,372390,163064,0.4915,368084,3166535,235368,557207,601437,1488002,267800,1019,1963,2.644,0.9125068380284435,0.3309441955145484,0.6690558044854515,0.4318556023446205,"fuel oil, kerosene, etc.",0.3258499703935449,0.15665497138042675,0.002895835358650535
2012,Delaware,DE,South Atlantic,South,917092,444691,472401,39.2,high school graduate (includes equivalency),182689,58415,41017,107307,48378,0.4356,93875,809040,52734,158412,181179,410308,226900,960,1981,2.695,0.8293964533959854,0.29167107443844986,0.7083289255615501,0.4096044922351014,utility gas,0.4088766646684768,0.31450039376094596,0.0022479636094361577
2012,Florida,FL,South Atlantic,South,19317568,9441001,9876567,41.1,some college or associate's degree,3623069,45040,1080331,3238581,1093250,0.4828,2430727,16580343,1716129,3792667,3299577,9031530,148200,954,1985,2.684,0.7969793600862756,0.34364192658930476,0.6563580734106953,0.31984791059765066,electricity,0.04405800379358381,0.9262087793693281,0.013996776579086554
2012,Georgia,GA,South Atlantic,South,9919945,4851053,5068892,35.7,some college or associate's degree,1807275,47209,528978,1848533,582724,0.4809,968846,8750565,658312,1325762,1675523,4107554,142300,837,1987,2.808,0.8601001958829999,0.3634982852652829,0.6365017147347172,0.37992927177585495,electricity,0.4032641099060604,0.5287403464794441,0.0027648611285660423
2012,Hawaii,HI,Pacific,West,1392313,701196,691117,38.3,some college or associate's degree,286216,66259,49398,157243,50600,0.4257,165803,1175905,110122,214586,223363,524387,496600,1379,1978,3.11,0.853850305213516,0.43099690004198793,0.5690030999580121,0.32952571287999133,no fuel used,0.018253571205231515,0.3238451093025541,0.6263165887954831
2012,Idaho,ID,Mountain,West,1595728,798712,797016,35.2,some college or associate's degree,257893,45489,61864,248494,80755,0.4302,159216,1416466,108558,241815,247824,673048,154500,702,1983,2.737,0.8663661432765568,0.3162975513885983,0.6837024486114017,0.4017217196990408,utility gas,0.5203942336384808,0.3254742705442921,0.0018247111159892027
2012,Illinois,IL,East North Central,North Central,12875255,6316653,6558602,37,bachelor's degree or higher,2707353,55137,682518,1850562,613928,0.4716,1199661,11498710,788579,1813880,2274387,5290149,170600,868,1967,2.699,0.9017125982651907,0.33396754932818246,0.6660324506718175,0.4070790822715957,utility gas,0.7981773906889321,0.1466380612612401,0.003924578329518673
2012,Indiana,IN,East North Central,North Central,6537334,3217145,3320189,37.3,high school graduate (includes equivalency),1002109,46974,288609,990325,316634,0.4417,652438,5784704,430474,1007393,987795,2808430,122700,715,1972,2.636,0.8830830748852562,0.3061586394293403,0.6938413605706597,0.4166698119589949,utility gas,0.6091629413119029,0.27843611307229577,0.0021999316956691265
2012,Iowa,IA,West North Central,North Central,3074186,1524107,1550079,38,some college or associate's degree,536320,50957,87916,377484,152621,0.4328,316589,2712275,211584,504709,482696,1345711,126300,661,1966,2.505,0.9118213345956152,0.2807257743788344,0.7192742256211656,0.4055714785715506,utility gas,0.6394566471727268,0.19009443803339396,0.004231293315338927
2012,Kansas,KS,West North Central,North Central,2885905,1434617,1451288,36,some college or associate's degree,566242,50241,97003,391734,110536,0.4496,253787,2571629,165963,433408,370656,1238703,130100,711,1972,2.591,0.8992559152597516,0.33640030487175365,0.6635996951282463,0.37292393737643326,utility gas,0.6824414158761337,0.21984610978794536,0.0012128437550217208
2012,Kentucky,KY,East South Central,South,4380415,2154939,2225476,38.4,high school graduate (includes equivalency),639145,41724,191844,823197,310680,0.4667,429103,3863615,272746,750673,800940,1937321,120800,636,1978,2.566,0.8811157263045205,0.32963894636450763,0.6703610536354924,0.3593704915189584,electricity,0.3842978692492812,0.504161091596739,0.0018342077698704866
2012,Louisiana,LA,West South Central,South,4601893,2248888,2353005,36,high school graduate (includes equivalency),660068,42944,193512,891981,302676,0.4859,418285,4080599,269926,693125,992829,1987059,139500,747,1978,2.676,0.8653356543514813,0.3427439686462073,0.6572560313537927,0.31545162977042956,electricity,0.34992814658910026,0.6174990825677402,0.0023594438528549153
2012,Maine,ME,New England,Northeast,1329192,650714,678478,43.5,high school graduate (includes equivalency),264729,46709,53326,189786,98551,0.445,137850,1177853,88063,262009,310660,724187,172300,744,1973,2.397,0.7657455878108831,0.28587323255365227,0.7141267674463477,0.3491708633267374,"fuel oil, kerosene, etc.",0.05161186779023448,0.04194444795083519,0.0016986960434087167
2012,Maryland,MD,South Atlantic,South,5884563,2849291,3035272,38.1,bachelor's degree or higher,1466987,71122,264281,590803,239685,0.4473,607067,5181129,378542,809350,874695,2395635,279900,1170,1975,2.727,0.9006868742525468,0.3354378725291593,0.6645621274708408,0.4499445867170917,utility gas,0.4470896785815749,0.3986977903033623,0.0025610402105558793
2012,Massachusetts,MA,New England,Northeast,6646144,3219753,3426391,39.5,bachelor's degree or higher,1789945,65339,308598,762645,325306,0.4813,759870,5806981,503222,1024696,1413336,2810394,323800,1036,1958,2.635,0.8975232654211474,0.3775536256429408,0.6224463743570592,0.39920416852583657,utility gas,0.4952648158852265,0.14472758815633086,0.001976297120909739
2012,Michigan,MI,East North Central,North Central,9883360,4851429,5031931,39.5,some college or associate's degree,1723403,46859,544045,1685178,679475,0.4624,1067137,8705413,622704,1683264,1917637,4525081,115700,748,1969,2.588,0.8439778205075225,0.28936483979861055,0.7106351602013895,0.38159957799650435,utility gas,0.7705757006683306,0.08410664591465772,0.003308136959069595
2012,Minnesota,MN,West North Central,North Central,5379139,2670741,2708398,37.6,bachelor's degree or higher,1195340,58906,186027,598371,193271,0.4441,515940,4803843,351104,787735,773412,2361074,178400,813,1975,2.547,0.8944840356549604,0.2855820445911656,0.7144179554088345,0.4389570170185263,utility gas,0.6642944435526906,0.16424070157196477,0.005370883589187777
2012,Mississippi,MS,East South Central,South,2984926,1442072,1542854,36.2,some college or associate's degree,395016,37095,152580,698252,211144,0.487,275577,2642828,186699,505639,708038,1283897,99800,666,1982,2.737,0.8493835564690937,0.31811400238968346,0.6818859976103165,0.30656431162312864,electricity,0.30402807465422493,0.5509348283985361,0.0023346638900122053
2012,Missouri,MO,West North Central,North Central,6021988,2953591,3068397,38.2,high school graduate (includes equivalency),1062670,45321,259942,947792,346528,0.4608,615343,5293426,410149,1012530,914151,2720087,135000,706,1975,2.553,0.8673013032303746,0.32530948843537993,0.6746905115646201,0.3753718171514367,utility gas,0.5177804576677468,0.34289347578667606,0.0017226652989337193
2012,Montana,MT,Mountain,West,1005141,503458,501683,40.2,some college or associate's degree,201929,45076,37280,152199,48819,0.4502,105010,884813,71786,176203,147053,486161,184800,681,1976,2.458,0.8411575589156679,0.3294924903041537,0.6705075096958463,0.32676006508132077,utility gas,0.5416395639436785,0.21112491380111412,0.0030469166475113585
2012,Nebraska,NE,West North Central,North Central,1855525,923099,932426,36.3,some college or associate's degree,349662,50723,53727,233973,67983,0.4339,171497,1655335,116844,275142,238549,804274,128300,692,1970,2.529,0.9120896609861813,0.33661136633177474,0.6633886336682252,0.3818362896226908,utility gas,0.6310508881224696,0.2590932017394386,0.0019889035811170032
2012,Nevada,NV,Mountain,West,2758931,1391864,1367067,36.8,some college or associate's degree,411797,49760,172282,446840,126482,0.4516,230415,2493550,155167,389445,341554,1182842,150700,944,1993,2.741,0.8510054597317309,0.4513001624271685,0.5486998375728315,0.3346617722400794,utility gas,0.6235862130627208,0.3196358055046418,0.0034492179156670193
2012,New Hampshire,NH,New England,Northeast,1320718,648288,672430,41.9,bachelor's degree or higher,317891,63280,47922,128466,42991,0.4298,121698,1184328,76994,213376,151644,617005,236000,967,1976,2.544,0.8413821605983745,0.29139514232273944,0.7086048576772606,0.4086887464445183,"fuel oil, kerosene, etc.",0.2019852177748841,0.07561973043724489,0.008866638286232728
2012,New Jersey,NJ,Middle Atlantic,Northeast,8864590,4321436,4543154,39.4,bachelor's degree or higher,2192183,69667,471538,934943,296880,0.4718,880105,7876437,563331,1333720,1240399,3574763,311600,1148,1966,2.771,0.8948282725316336,0.34929296901743434,0.6507070309825657,0.4083655336032067,utility gas,0.740347236572226,0.11816841258234731,0.0025759667925368238
2012,New Mexico,NM,Mountain,West,2085538,1034877,1050661,36.8,some college or associate's degree,355288,42558,99454,426245,126168,0.4713,210654,1841151,142003,339163,483051,906838,157500,753,1981,2.726,0.8435861752595282,0.32273371364033276,0.6772662863596672,0.3336207790145539,utility gas,0.6720388080460551,0.1614008439259813,0.0015647140638643863
2012,New York,NY,Middle Atlantic,Northeast,19570261,9485872,10084389,38.1,bachelor's degree or higher,4443762,56448,927351,3025016,1125632,0.5009,2054358,17262370,1376725,3003220,4348454,8123585,280900,1079,1955,2.703,0.8910994345476781,0.4634708040782868,0.5365291959217132,0.3078568144483008,utility gas,0.5587004529127403,0.10711401504257126,0.005815368641905521
2012,North Carolina,NC,South Atlantic,South,9752073,4751047,5001026,37.8,some college or associate's degree,1775858,45150,516566,1713132,572468,0.4691,944448,8608081,608742,1562379,1706109,4375400,150100,756,1985,2.614,0.8527963157654157,0.34564102564102567,0.6543589743589744,0.3683057549024089,electricity,0.24632965501530957,0.607506448781599,0.0029903586527573983
2012,North Dakota,ND,West North Central,North Central,699628,357591,342037,36.2,some college or associate's degree,127875,53585,13065,75703,22396,0.4597,69088,615688,46699,104367,63849,329249,142500,644,1975,2.405,0.8836594796035827,0.34972709524857015,0.6502729047514298,0.30754535321291787,utility gas,0.4113403266608007,0.3840910965684118,0.0069016717993840735
2012,Ohio,OH,East North Central,North Central,11544225,5642634,5901591,39.3,high school graduate (includes equivalency),1961312,46829,527315,1824628,713830,0.4615,1108844,10262922,652739,1899646,1980816,5128846,127600,700,1966,2.535,0.8880500603839538,0.33708025517534523,0.6629197448246548,0.3881650960079519,utility gas,0.6662626858750751,0.22290057330143642,0.003272463966669828
2012,Oklahoma,OK,West South Central,South,3814820,1889807,1925013,36.3,high school graduate (includes equivalency),591307,44312,123635,637429,205425,0.4643,379953,3353105,249996,620791,641791,1677646,114300,686,1976,2.637,0.8623195835116586,0.33615061379018113,0.6638493862098188,0.3307628665403786,utility gas,0.5398768341297617,0.3607402394607743,0.001217972069591689
2012,Oregon,OR,Pacific,West,3899353,1932789,1966564,38.9,some college or associate's degree,799454,49161,215292,658359,304161,0.4565,424769,3435683,284261,645481,672232,1682531,223900,862,1977,2.571,0.9015923034999058,0.38444201121060123,0.6155579887893988,0.3791846925851589,electricity,0.3878040049915719,0.48860053383187524,0.002589394425814311
2012,Pennsylvania,PA,Middle Atlantic,Northeast,12763536,6229333,6534203,40.5,high school graduate (includes equivalency),2435534,51230,576117,1693285,650665,0.4642,1426612,11132703,960202,2223237,2137234,5572765,163800,798,1961,2.574,0.8897287073831393,0.31094646517349167,0.6890535348265083,0.38082513797011,utility gas,0.5102734856599578,0.21115962510152272,0.0022727781521258814
2012,Rhode Island,RI,New England,Northeast,1050292,506835,543457,39.8,bachelor's degree or higher,223743,54554,52997,138907,63753,0.4647,106725,928170,74373,177073,181849,462618,234600,878,1959,2.543,0.8929246159898664,0.4001447650956345,0.5998552349043654,0.3828882576985764,utility gas,0.5039495694569857,0.09345821541917726,0.0032947373772341153
2012,South Carolina,SC,South Atlantic,South,4723723,2295781,2427942,38.3,some college or associate's degree,791022,43107,253703,837770,290507,0.4684,527192,4095979,345720,815678,839733,2156768,135500,754,1985,2.643,0.8287122212495734,0.31871272393612854,0.6812872760638714,0.34496988085876645,electricity,0.23151722671679703,0.6944873387268231,0.0035779426410196156
2012,South Dakota,SD,West North Central,North Central,833354,417803,415551,36.7,high school graduate (includes equivalency),142951,48362,20915,107846,33587,0.4335,80101,736324,55640,131331,115765,368247,134300,651,1974,2.574,0.8792060763563586,0.32914305128719906,0.670856948712801,0.3382973927825617,utility gas,0.484342038206724,0.28457368770558894,0.00597655707071487
2012,Tennessee,TN,East South Central,South,6456243,3144756,3311487,38.2,high school graduate (includes equivalency),1052804,42764,296484,1129330,439997,0.4732,663509,5691120,433291,1088779,1194899,2834808,137800,730,1981,2.603,0.8748705379694145,0.3330883153433948,0.6669116846566052,0.36089992690863015,electricity,0.3278965682696999,0.5990754367785041,0.0021825820837147038
2012,Texas,TX,West South Central,South,26059203,12945218,13113985,33.9,some college or associate's degree,4384080,50740,1015391,4562352,1278792,0.4767,2145871,23438628,1448248,3130939,4556421,10154835,129200,831,1984,2.905,0.8834175050603973,0.37722867755833017,0.6227713224416699,0.33603539594685683,electricity,0.37045771806559363,0.5841879335308522,0.0042780264629456
2012,Utah,UT,Mountain,West,2855287,1435028,1420259,29.9,some college or associate's degree,504521,57049,95806,360017,87948,0.4244,227603,2601398,148314,300580,319643,996777,199700,851,1984,3.188,0.8985871463727594,0.30379003473296035,0.6962099652670396,0.4559776158559036,utility gas,0.842818561311881,0.11748582937642557,0.0011064083484147993
2012,Vermont,VT,New England,Northeast,626011,309184,316827,42.4,bachelor's degree or higher,155505,52977,22400,71084,37934,0.4392,58368,561560,35956,112876,147972,324052,216900,860,1973,2.422,0.7977731968943256,0.28994661921708187,0.7100533807829181,0.3715082764494587,"fuel oil, kerosene, etc.",0.16091985146216928,0.04847593996596008,0.0017793594306049821
2012,Virginia,VA,South Atlantic,South,8185867,4015045,4170822,37.5,bachelor's degree or higher,1951504,61741,294111,931805,295261,0.4661,819529,7153937,520142,1178866,865281,3398389,237800,1068,1980,2.694,0.894237534314053,0.33844559680970543,0.6615544031902946,0.42267703903231796,electricity,0.33433367325147,0.5279356439211087,0.002305059581101078
2012,Washington,WA,Pacific,West,6897012,3441429,3455583,37.5,some college or associate's degree,1471515,57573,306984,915278,397413,0.4498,686591,6106487,452124,1009592,1070674,2914775,243000,954,1980,2.616,0.9046382653892667,0.3766586759718251,0.6233413240281749,0.39903697540976574,electricity,0.3476505953958883,0.5435136378444162,0.0029042591882561435
2012,West Virginia,WV,South Atlantic,South,1855413,911681,943732,41.5,high school graduate (includes equivalency),241684,40196,65787,320055,116622,0.4638,170421,1656091,95095,378606,336931,882800,100400,607,1973,2.502,0.8399909379247847,0.28020724326540297,0.719792756734597,0.2922054825555052,electricity,0.4113511807795626,0.4365850172073404,0.0018461480370686029
2012,Wisconsin,WI,East North Central,North Central,5726398,2842737,2883661,38.8,high school graduate (includes equivalency),1046153,51059,223879,737356,304523,0.4401,537880,5114205,348073,909400,974576,2632625,165200,743,1972,2.502,0.869232040263995,0.3271265647655397,0.6728734352344603,0.38849665258059923,utility gas,0.6536636248985082,0.1500868306675255,0.003595584964267017
2012,Wyoming,WY,Mountain,West,576412,292736,283676,36.9,some college or associate's degree,94278,54901,17113,71019,15615,0.4166,61662,505420,44015,84030,78874,265207,187400,742,1977,2.579,0.8427869550954538,0.30953009444640806,0.690469905553592,0.3346216351755421,utility gas,0.6011149239641542,0.22588842707135603,0.001785131066201966
2013,Alabama,AL,East South Central,South,4833722,2341869,2491853,38.3,high school graduate (includes equivalency),756953,42849,214268,883371,283047,0.4752,649782,4105599,464041,885836,911695,2190027,122700,694,1982,2.652,0.8321536675118617,0.31958381048693535,0.6804161895130646,0.32839275497516696,electricity,0.2853324583154772,0.6307064324238013,0.003777355510938912
2013,Alaska,AK,Pacific,West,735132,386404,348728,33.1,some college or associate's degree,129413,72237,33687,67016,24098,0.4083,76090,636158,52075,70726,112412,307417,254000,1117,1984,2.988,0.800264786918095,0.3654573908095035,0.6345426091904965,0.3224512632678089,utility gas,0.49718513098794787,0.10594475946588623,0.002658374489360405
2013,Arizona,AZ,Mountain,West,6626624,3298086,3328538,36.8,some college or associate's degree,1188441,48510,273610,1206460,323485,0.4681,939031,5582195,728325,1110875,1241502,2892359,166000,890,1989,2.76,0.8300522168928546,0.3793629564034457,0.6206370435965544,0.33279444218369847,electricity,0.3392956290983581,0.5958483161301045,0.010858006613603997
2013,Arkansas,AR,West South Central,South,2959373,1461544,1497829,37.8,high school graduate (includes equivalency),403937,40511,109317,565469,172725,0.4685,327959,2579055,233113,554929,626626,1329777,109500,659,1983,2.628,0.8466825640690131,0.3427589863744439,0.6572410136255561,0.3100031057839021,electricity,0.4031365157975982,0.4762789557500273,0.002560620446416597
2013,California,CA,Pacific,West,38332521,19072246,19260275,35.7,bachelor's degree or higher,7805734,60190,1913490,6328824,1192254,0.4903,4568320,33263233,3475482,5150217,7678033,13791262,373100,1224,1974,3.03,0.9172903828525627,0.462109045964015,0.5378909540359851,0.3582836001520383,utility gas,0.6441835291186373,0.26713366457474874,0.0314479354009678
2013,Colorado,CO,Mountain,West,5268367,2645976,2622391,36.4,bachelor's degree or higher,1328281,58823,195693,667446,172179,0.4614,706647,4466625,546686,705830,749060,2247291,240500,971,1982,2.631,0.8912063457736448,0.35493059716397046,0.6450694028360295,0.41588072038734636,utility gas,0.7027276812462553,0.21576642700219692,0.00402386658677851
2013,Connecticut,CT,New England,Northeast,3596080,1751883,1844197,40.5,bachelor's degree or higher,917454,67098,180553,373900,165367,0.4994,467198,3074211,328316,574408,611293,1488072,267000,1040,1964,2.684,0.9003999806460977,0.3368874360007762,0.6631125639992238,0.4132790617658285,"fuel oil, kerosene, etc.",0.3356970131207738,0.15633200483632617,0.00444598689415312
2013,Delaware,DE,South Atlantic,South,925749,447789,477960,39.1,high school graduate (includes equivalency),187385,57846,40461,111327,46663,0.4513,129554,781948,89188,167490,180148,412015,226200,999,1982,2.73,0.8229579020181305,0.28319732445417034,0.7168026755458297,0.4006334720823271,utility gas,0.40990530006989684,0.32533894081180637,0.0037573251619867224
2013,Florida,FL,South Atlantic,South,19552860,9565609,9987251,41.5,some college or associate's degree,3734175,46036,909274,3253333,1089738,0.4843,2803967,16441160,2101988,3922889,3344172,9047973,153300,972,1985,2.711,0.7970386295361404,0.3520865873572297,0.6479134126427702,0.30570836141973456,electricity,0.044196531580301915,0.9219581994746231,0.018656511523681897
2013,Georgia,GA,South Atlantic,South,9992167,4879034,5113133,35.9,high school graduate (includes equivalency),1833119,47829,498751,1843768,575317,0.4837,1180639,8620248,873855,1369604,1670855,4110162,141600,850,1988,2.817,0.8629745007617705,0.37344264744647887,0.6265573525535211,0.3653938701199612,electricity,0.4009498261189496,0.529852986990286,0.003663695581997567
2013,Hawaii,HI,Pacific,West,1404054,710917,693137,38.1,some college or associate's degree,299251,68020,41614,148368,51033,0.44,195538,1149630,135869,227950,221131,526305,500000,1414,1978,3.119,0.855245532533417,0.437929885363903,0.562070114636097,0.3259402817757764,no fuel used,0.020756687105660712,0.278752332711277,0.6568315115969074
2013,Idaho,ID,Mountain,West,1612136,810879,801257,35.7,some college or associate's degree,269406,46783,55466,246550,76343,0.4376,207465,1384707,151441,250377,241415,676192,159000,725,1983,2.739,0.8702986725663717,0.30640334823590587,0.6935966517640941,0.4014540248923383,utility gas,0.5034027823799595,0.3340589203876368,0.004212483156014811
2013,Illinois,IL,East North Central,North Central,12882135,6326778,6555357,37.2,bachelor's degree or higher,2760102,56210,638222,1845393,645686,0.4824,1506090,11198526,1076518,1862296,2301355,5289653,169600,885,1967,2.693,0.9042976921170444,0.34063361765564854,0.6593663823443514,0.3913759560409728,utility gas,0.785465464988342,0.15355453764157492,0.00571097547132063
2013,Indiana,IN,East North Central,North Central,6570902,3228884,3342018,37.3,high school graduate (includes equivalency),1027219,47529,257007,1015127,326546,0.4554,768715,5702836,539922,1039650,1013318,2809640,122200,730,1973,2.63,0.8892224626642559,0.31475207082947254,0.6852479291705275,0.40744081092239576,utility gas,0.602079334933027,0.28711832996783937,0.0035562831337718815
2013,Iowa,IA,West North Central,North Central,3090416,1528770,1561646,38,high school graduate (includes equivalency),541509,52229,79913,379127,150086,0.4429,378590,2666694,272122,515858,496082,1349607,126900,679,1966,2.5,0.9159770214588395,0.2918980528373438,0.7081019471626562,0.39673327124118357,utility gas,0.6274820843401075,0.2015443990457924,0.005695638844240739
2013,Kansas,KS,West North Central,North Central,2893957,1440481,1453476,36,some college or associate's degree,581416,50972,87504,393358,113599,0.4589,328746,2507987,243113,441599,388375,1239755,129700,745,1972,2.598,0.8983460441780836,0.33939315578565343,0.6606068442143466,0.35877572584905887,utility gas,0.6600654198642578,0.2333188773929744,0.00391747004881798
2013,Kentucky,KY,East South Central,South,4395295,2163067,2232228,38.5,high school graduate (includes equivalency),667026,43399,173010,800635,297015,0.4721,554712,3757388,390233,769884,790497,1936634,120900,668,1978,2.577,0.8807151996711821,0.3261652780245107,0.6738347219754893,0.34949660080324935,electricity,0.3786921259856369,0.5092913263951061,0.0035424006360139375
2013,Louisiana,LA,West South Central,South,4625470,2256464,2369006,36,high school graduate (includes equivalency),684227,44164,174830,888019,297204,0.4914,495775,4027135,355081,710010,986950,1990967,140300,763,1978,2.677,0.867994798507459,0.3403045686454119,0.6596954313545881,0.30915881579152243,electricity,0.3489623869238127,0.6183054817611213,0.0034765520797107193
2013,Maine,ME,New England,Northeast,1328302,649994,678308,44,high school graduate (includes equivalency),269188,46974,47974,180639,98315,0.4532,159150,1155041,110331,269953,295577,723140,172800,760,1973,2.425,0.7573720164836685,0.29843559996056135,0.7015644000394387,0.32666288685455097,"fuel oil, kerosene, etc.",0.05812819754384812,0.0524881044978327,0.0013328805191295742
2013,Maryland,MD,South Atlantic,South,5928814,2875157,3053657,38.2,bachelor's degree or higher,1503805,72483,239933,585571,239645,0.4555,857548,4976491,614831,839026,892239,2404177,280200,1210,1976,2.743,0.8991351302337557,0.33528228044854,0.66471771955146,0.44272322711680545,utility gas,0.44209364938381257,0.400578253950631,0.004621405573442878
2013,Massachusetts,MA,New England,Northeast,6692824,3245774,3447050,39.4,bachelor's degree or higher,1855376,66768,286768,770513,328341,0.4837,974049,5639605,711028,1049367,1431882,2813641,327200,1077,1959,2.639,0.9014373191178263,0.38461693137422276,0.6153830686257773,0.3895632029814749,utility gas,0.49910007447795446,0.14643256906361615,0.00334855091291678
2013,Michigan,MI,East North Central,North Central,9895622,4858138,5037484,39.6,some college or associate's degree,1787387,48273,476509,1648436,646039,0.4641,1275795,8508656,827565,1717407,1922099,4525266,117500,768,1969,2.582,0.8469040272991687,0.29446027701224226,0.7055397229877578,0.3688134575956419,utility gas,0.7648647111285527,0.08922844977620153,0.004662272281084816
2013,Minnesota,MN,West North Central,North Central,5420380,2690694,2729686,37.7,bachelor's degree or higher,1216883,60702,162880,592422,195586,0.4462,651502,4711179,472540,800817,779201,2368754,180100,832,1975,2.557,0.8949658765747731,0.28446560632919393,0.7155343936708061,0.4324704042716128,utility gas,0.6601968721962835,0.16828808549619473,0.007343083859366759
2013,Mississippi,MS,East South Central,South,2991207,1451232,1539975,36.6,some college or associate's degree,393406,37963,141506,695915,211825,0.4791,323610,2601601,233551,510856,701236,1283192,97500,708,1982,2.742,0.8502250637472802,0.328047977913881,0.671952022086119,0.2961910610415277,electricity,0.3098848581395818,0.5522473835978302,0.003530699302109437
2013,Missouri,MO,West North Central,North Central,6044171,2960402,3083769,38.1,high school graduate (includes equivalency),1091005,46931,226716,931066,324821,0.4605,741546,5189131,537245,1032371,879277,2719109,133200,734,1975,2.558,0.868980610928065,0.33029604465449186,0.6697039553455082,0.3666984295223178,utility gas,0.5103910399842901,0.3479061118063629,0.002908348509196298
2013,Montana,MT,Mountain,West,1015165,507018,508147,39.6,some college or associate's degree,199788,46972,33601,163637,43452,0.462,126034,873356,93694,180734,148372,485767,190100,690,1976,2.499,0.8363845217974872,0.33121578781553973,0.6687842121844603,0.31671562703930073,utility gas,0.5357997282715709,0.22012464064899775,0.005033375339660536
2013,Nebraska,NE,West North Central,North Central,1868516,925274,943242,36.3,some college or associate's degree,356792,51440,46652,239433,66301,0.4445,220802,1619857,161172,279401,239516,806888,132700,714,1971,2.558,0.9054280147926355,0.3396306217397434,0.6603693782602565,0.36986669773252295,utility gas,0.6211087370428112,0.27334347141103155,0.0031495567214496994
